09:08:03 [restartedMain] INFO  AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@19fe73d: startup date [Mon Aug 05 09:08:03 CST 2019]; root of context hierarchy
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
10:42:56 [restartedMain] WARN  DefaultListableBeanFactory - Bean creation exception on non-lazy FactoryBean type check: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'com.dc.dlsb.client.DlsbRmClient': Initialization of bean failed; nested exception is org.springframework.beans.TypeMismatchException: Failed to convert property value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory'; nested exception is java.lang.IllegalArgumentException: Cannot convert value of type 'java.lang.ClassNotFoundException' to required type 'java.lang.Class' for property 'fallbackFactory': PropertyEditor [org.springframework.beans.propertyeditors.ClassEditor] returned inappropriate value of type 'java.lang.ClassNotFoundException'
